Comment,Test,Validation,Training,Correct,AUC,MCC,F1,AVP,TPR,TNR,Prec,Rec,Confusion matrix,LR,Duration (s),Timestamp
0,rpAApep RP S:4 X:0_20 M:0_181 M2:192_464,0,3,"[0, 1, 2, 4]",0.84,0.833,0.0,0.0,0.635,0.0,1.0,,0.0,"[[246   0]
 [ 47   0]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",85,2019-05-11 00:14:51.357463
0,rpAApep RP S:4 X:0_20 M:0_181 M2:192_464,0,4,"[0, 1, 2, 3]",0.836,0.853,0.55,0.636,0.573,0.778,0.849,0.538,0.778,"[[202  36]
 [ 12  42]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",105,2019-05-11 00:15:11.734481
0,rpAApep RP S:4 X:0_20 M:0_181 M2:192_464,0,0,"[1, 2, 3, 4]",0.744,0.795,0.334,0.453,0.369,0.66,0.76,0.344,0.66,"[[187  59]
 [ 16  31]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",23,2019-05-11 00:15:40.748421
0,rpAApep RP S:4 X:0_20 M:0_181 M2:192_464,0,1,"[0, 2, 3, 4]",0.836,0.718,0.0,0.0,0.368,0.0,1.0,,0.0,"[[245   0]
 [ 48   0]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",44,2019-05-11 00:16:01.687848
0,rpAApep RP S:4 X:0_20 M:0_181 M2:192_464,0,2,"[0, 1, 3, 4]",0.836,0.67,0.0,0.0,0.347,0.0,1.0,,0.0,"[[245   0]
 [ 48   0]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",64,2019-05-11 00:16:21.406633
0,rpAApep RP S:4 X:0_20 M:0_181 M2:192_464,0,3,"[0, 1, 2, 4]",0.812,0.871,-0.073,0.0,0.473,0.0,0.967,0.0,0.0,"[[238   8]
 [ 47   0]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",84,2019-05-11 00:16:41.396212
0,rpAApep RP S:4 X:0_20 M:0_181 M2:192_464,0,4,"[0, 1, 2, 3]",0.815,0.741,0.0,0.0,0.32,0.0,1.0,,0.0,"[[238   0]
 [ 54   0]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",104,2019-05-11 00:17:01.076428
0,rpAApep RP S:4 X:0_20 M:0_181 M2:192_464,0,0,"[1, 2, 3, 4]",0.768,0.743,0.167,0.306,0.392,0.319,0.854,0.294,0.319,"[[210  36]
 [ 32  15]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",23,2019-05-11 00:17:29.927921
0,rpAApep RP S:4 X:0_20 M:0_181 M2:192_464,0,1,"[0, 2, 3, 4]",0.833,0.619,0.112,0.109,0.326,0.062,0.984,0.429,0.062,"[[241   4]
 [ 45   3]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",42,2019-05-11 00:17:48.634520
0,rpAApep RP S:4 X:0_20 M:0_181 M2:192_464,0,2,"[0, 1, 3, 4]",0.782,0.815,0.347,0.467,0.399,0.583,0.82,0.389,0.583,"[[201  44]
 [ 20  28]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",60,2019-05-11 00:18:07.553202
0,rpAApep RP S:4 X:0_20 M:0_181 M2:192_464,0,3,"[0, 1, 2, 4]",0.874,0.724,0.43,0.351,0.546,0.213,1.0,1.0,0.213,"[[246   0]
 [ 37  10]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",80,2019-05-11 00:18:26.860011
0,rpAApep RP S:4 X:0_20 M:0_181 M2:192_464,0,4,"[0, 1, 2, 3]",0.815,0.786,0.0,0.0,0.557,0.0,1.0,,0.0,"[[238   0]
 [ 54   0]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",99,2019-05-11 00:18:45.857639
0,rpAApep RP S:4 X:0_20 M:0_181 M2:192_464,0,0,"[1, 2, 3, 4]",0.84,0.818,0.0,0.0,0.53,0.0,1.0,,0.0,"[[246   0]
 [ 47   0]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",23,2019-05-11 00:19:14.628190
0,rpAApep RP S:4 X:0_20 M:0_181 M2:192_464,0,1,"[0, 2, 3, 4]",0.724,0.737,0.407,0.497,0.316,0.833,0.702,0.354,0.833,"[[172  73]
 [  8  40]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",43,2019-05-11 00:19:33.991375
0,rpAApep RP S:4 X:0_20 M:0_181 M2:192_464,0,2,"[0, 1, 3, 4]",0.836,0.784,0.0,0.0,0.664,0.0,1.0,,0.0,"[[245   0]
 [ 48   0]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",62,2019-05-11 00:19:53.283687
0,rpAApep RP S:4 X:0_20 M:0_181 M2:192_464,0,3,"[0, 1, 2, 4]",0.805,0.845,0.409,0.513,0.448,0.638,0.837,0.429,0.638,"[[206  40]
 [ 17  30]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",81,2019-05-11 00:20:12.402643
0,rpAApep RP S:4 X:0_20 M:0_181 M2:192_464,0,4,"[0, 1, 2, 3]",0.815,0.7,0.0,0.0,0.319,0.0,1.0,,0.0,"[[238   0]
 [ 54   0]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",99,2019-05-11 00:20:30.669483
0,rpAApep RP S:4 X:0_20 M:0_181 M2:192_464,0,0,"[1, 2, 3, 4]",0.84,0.785,0.0,0.0,0.363,0.0,1.0,,0.0,"[[246   0]
 [ 47   0]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",21,2019-05-11 00:20:57.452705
0,rpAApep RP S:4 X:0_20 M:0_181 M2:192_464,0,1,"[0, 2, 3, 4]",0.795,0.786,0.227,0.348,0.433,0.333,0.886,0.364,0.333,"[[217  28]
 [ 32  16]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",41,2019-05-11 00:21:17.107021
0,rpAApep RP S:4 X:0_20 M:0_181 M2:192_464,0,2,"[0, 1, 3, 4]",0.836,0.633,0.0,0.0,0.358,0.0,1.0,,0.0,"[[245   0]
 [ 48   0]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",60,2019-05-11 00:21:36.269268
0,rpAApep RP S:4 X:0_20 M:0_181 M2:192_464,0,3,"[0, 1, 2, 4]",0.84,0.875,0.276,0.338,0.608,0.255,0.951,0.5,0.255,"[[234  12]
 [ 35  12]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",79,2019-05-11 00:21:55.031845
0,rpAApep RP S:4 X:0_20 M:0_181 M2:192_464,0,4,"[0, 1, 2, 3]",0.815,0.847,0.0,0.0,0.499,0.0,1.0,,0.0,"[[238   0]
 [ 54   0]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",98,2019-05-11 00:22:13.774833
0,rpAApep RP S:4 X:0_20 M:0_181 M2:192_464,0,0,"[1, 2, 3, 4]",0.84,0.777,0.0,0.0,0.371,0.0,1.0,,0.0,"[[246   0]
 [ 47   0]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",24,2019-05-11 00:22:41.880560
0,rpAApep RP S:4 X:0_20 M:0_181 M2:192_464,0,1,"[0, 2, 3, 4]",0.836,0.777,0.0,0.0,0.384,0.0,1.0,,0.0,"[[245   0]
 [ 48   0]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",44,2019-05-11 00:23:01.966582
0,rpAApep RP S:4 X:0_20 M:0_181 M2:192_464,0,2,"[0, 1, 3, 4]",0.177,0.684,0.052,0.285,0.245,1.0,0.016,0.166,1.0,"[[  4 241]
 [  0  48]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",64,2019-05-11 00:23:22.566203
0,rpAApep RP S:4 X:0_20 M:0_181 M2:192_464,0,3,"[0, 1, 2, 4]",0.785,0.868,0.477,0.553,0.493,0.83,0.776,0.415,0.83,"[[191  55]
 [  8  39]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",84,2019-05-11 00:23:42.492042
0,rpAApep RP S:4 X:0_20 M:0_181 M2:192_464,0,4,"[0, 1, 2, 3]",0.825,0.767,0.23,0.215,0.53,0.13,0.983,0.636,0.13,"[[234   4]
 [ 47   7]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",105,2019-05-11 00:24:03.079974
0,rpAApep RP S:4 X:0_20 M:0_181 M2:192_464,0,0,"[1, 2, 3, 4]",0.188,0.688,0.073,0.283,0.245,1.0,0.033,0.165,1.0,"[[  8 238]
 [  0  47]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",23,2019-05-11 00:24:30.549533
0,rpAApep RP S:4 X:0_20 M:0_181 M2:192_464,0,1,"[0, 2, 3, 4]",0.164,0.563,0.0,0.282,0.185,1.0,0.0,0.164,1.0,"[[  0 245]
 [  0  48]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",42,2019-05-11 00:24:49.141738
0,rpAApep RP S:4 X:0_20 M:0_181 M2:192_464,0,2,"[0, 1, 3, 4]",0.812,0.734,0.087,0.154,0.285,0.104,0.951,0.294,0.104,"[[233  12]
 [ 43   5]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",61,2019-05-11 00:25:08.525575
0,rpAApep RP S:4 X:0_20 M:0_181 M2:192_464,0,3,"[0, 1, 2, 4]",0.84,0.907,0.0,0.0,0.574,0.0,1.0,,0.0,"[[246   0]
 [ 47   0]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",80,2019-05-11 00:25:27.762482
0,rpAApep RP S:4 X:0_20 M:0_181 M2:192_464,0,4,"[0, 1, 2, 3]",0.815,0.864,0.243,0.308,0.54,0.222,0.95,0.5,0.222,"[[226  12]
 [ 42  12]]","[0.01, 0.1, 0.01, 0.1, 0.005, 0.05, 0.001, 0.01]",99,2019-05-11 00:25:46.917221
